id_usuario;nome;cpf;email;tipo_conta;agencia;numero_conta;limite_especial;tipo_cartao;final_cartao;limite_cartao
882;Juliana Silva;187.975.915-60;juliana.silva@email.com;Corrente;0001;67278-1;959.46;Crédito Infinite;6501;20864.09
883;Carlos Pereira;554.500.423-60;carlos.pereira@email.com;Poupanca;0005;20642-4;0.0;Crédito Infinite;9959;16147.54
884;Maria Santos;917.744.349-35;maria.santos@email.com;Poupanca;0007;42422-4;0.0;Crédito Infinite;3660;24648.85
885;Ana Costa;437.499.954-18;ana.costa@email.com;Universitária;0006;56059-3;0.0;Crédito Black;4570;3330.81
886;Ricardo Costa;976.215.696-21;ricardo.costa@email.com;Poupanca;0010;37400-7;0.0;Crédito Infinite;9198;22532.26
887;Fernando Santos;698.211.327-34;fernando.santos@email.com;Corrente;0007;88774-3;3316.33;Débito;2165;0.0
888;Juliana Pereira;163.344.696-73;juliana.pereira@email.com;Universitária;0002;58989-0;0.0;Débito;8213;0.0
889;Carlos Oliveira;268.417.470-56;carlos.oliveira@email.com;Corrente;0001;46130-0;122.58;Crédito Infinite;3178;21412.54
890;Patrícia Silva;955.670.319-15;patrícia.silva@email.com;Corrente;0007;28971-8;247.66;Crédito Infinite;6070;9014.61
891;Ana Santos;973.165.169-33;ana.santos@email.com;Corrente;0002;16170-4;4653.34;Crédito Platinum;3783;18304.76
892;João Santos;640.847.306-51;joão.santos@email.com;Poupanca;0006;20540-3;0.0;Crédito Platinum;4530;49648.81
893;Lucas Pereira;421.439.394-99;lucas.pereira@email.com;Universitária;0006;58696-3;0.0;Crédito Black;7015;17123.3
894;João Costa;693.674.693-86;joão.costa@email.com;Poupanca;0002;60135-6;0.0;Crédito Infinite;3972;43218.09
895;Patrícia Almeida;678.967.671-85;patrícia.almeida@email.com;Poupanca;0007;35785-5;0.0;Débito;4266;0.0
896;João Nascimento;600.394.846-10;joão.nascimento@email.com;Poupanca;0008;33250-9;0.0;Crédito Black;1592;34395.76
897;Ricardo Santos;962.628.613-38;ricardo.santos@email.com;Corrente;0009;34782-5;888.93;Crédito Infinite;4792;2001.28
898;Maria Nascimento;111.814.934-42;maria.nascimento@email.com;Universitária;0005;49025-0;0.0;Crédito Infinite;6909;44142.47
899;Maria Silva;685.705.282-29;maria.silva@email.com;Corrente;0001;29142-6;3575.86;Crédito Platinum;4623;33403.65
900;João Souza;262.851.438-82;joão.souza@email.com;Corrente;0002;68119-8;831.81;Crédito Black;8287;40236.96
901;Carlos Pereira;280.246.194-16;carlos.pereira@email.com;Poupanca;0005;80152-2;0.0;Débito;2592;0.0
902;Beatriz Costa;247.169.154-40;beatriz.costa@email.com;Poupanca;0001;95040-4;0.0;Débito;5477;0.0
903;Patrícia Nascimento;413.958.678-20;patrícia.nascimento@email.com;Universitária;0010;15514-0;0.0;Crédito Black;6220;36341.59
904;João Costa;166.635.602-15;joão.costa@email.com;Universitária;0003;88472-8;0.0;Crédito Infinite;7439;26604.43
905;Ricardo Costa;192.223.396-94;ricardo.costa@email.com;Universitária;0009;68155-5;0.0;Crédito Platinum;2155;13952.78
906;Fernando Pereira;239.681.571-33;fernando.pereira@email.com;Corrente;0005;72195-8;751.47;Crédito Infinite;7496;16491.26
907;Juliana Ferreira;712.300.906-87;juliana.ferreira@email.com;Universitária;0008;20272-9;0.0;Crédito Infinite;9228;11309.24
908;Juliana Costa;203.620.833-25;juliana.costa@email.com;Poupanca;0007;66279-9;0.0;Débito;1116;0.0
909;Carlos Pereira;315.393.188-88;carlos.pereira@email.com;Corrente;0006;81091-9;2681.59;Crédito Platinum;4804;33715.63
910;Beatriz Costa;376.157.385-36;beatriz.costa@email.com;Poupanca;0007;44568-6;0.0;Débito;5812;0.0
911;Ricardo Nascimento;734.134.849-61;ricardo.nascimento@email.com;Poupanca;0001;78124-0;0.0;Crédito Platinum;6391;25273.37
912;Fernando Pereira;192.462.106-78;fernando.pereira@email.com;Corrente;0002;27634-3;2752.81;Crédito Platinum;5227;13516.94
913;Ricardo Santos;260.705.285-69;ricardo.santos@email.com;Poupanca;0009;39860-0;0.0;Crédito Black;5498;27767.02
914;João Costa;458.115.475-66;joão.costa@email.com;Corrente;0001;65121-4;2549.19;Crédito Infinite;9374;38906.15
915;Carlos Almeida;939.490.703-38;carlos.almeida@email.com;Universitária;0008;43639-5;0.0;Crédito Black;5383;11580.92
916;Lucas Souza;301.135.911-62;lucas.souza@email.com;Universitária;0006;62666-7;0.0;Crédito Platinum;4292;49464.32
917;Beatriz Santos;343.911.730-89;beatriz.santos@email.com;Poupanca;0004;67303-6;0.0;Débito;7146;0.0
918;Juliana Oliveira;764.993.580-11;juliana.oliveira@email.com;Poupanca;0002;97739-3;0.0;Crédito Infinite;8226;18759.27
919;Fernando Ferreira;888.506.588-12;fernando.ferreira@email.com;Universitária;0008;28366-3;0.0;Crédito Platinum;3161;5689.8
920;Maria Nascimento;565.459.654-87;maria.nascimento@email.com;Poupanca;0010;90921-4;0.0;Crédito Black;5554;13216.12
921;Maria Pereira;160.964.491-26;maria.pereira@email.com;Poupanca;0002;93727-1;0.0;Crédito Platinum;3274;41885.87
922;Juliana Souza;955.836.392-39;juliana.souza@email.com;Poupanca;0004;47942-8;0.0;Crédito Black;6309;18134.84
923;Lucas Costa;423.146.738-50;lucas.costa@email.com;Corrente;0006;36145-4;2324.76;Crédito Infinite;6670;38815.65
924;Ricardo Oliveira;202.624.517-50;ricardo.oliveira@email.com;Corrente;0006;60296-6;4408.61;Crédito Platinum;2734;2400.69
925;Ana Almeida;678.659.970-63;ana.almeida@email.com;Poupanca;0010;48730-9;0.0;Crédito Black;8643;32771.29
926;Ricardo Costa;325.326.847-72;ricardo.costa@email.com;Poupanca;0005;72722-4;0.0;Crédito Platinum;8209;12022.24
927;João Costa;399.663.513-54;joão.costa@email.com;Poupanca;0006;59518-6;0.0;Crédito Infinite;7319;7435.26
928;Carlos Silva;486.657.113-32;carlos.silva@email.com;Universitária;0002;35306-9;0.0;Débito;4400;0.0
929;Beatriz Ferreira;629.421.610-81;beatriz.ferreira@email.com;Universitária;0003;34238-8;0.0;Débito;7799;0.0
930;Beatriz Souza;501.514.102-58;beatriz.souza@email.com;Universitária;0008;68350-6;0.0;Débito;4194;0.0
931;Ricardo Oliveira;962.986.971-89;ricardo.oliveira@email.com;Universitária;0008;82905-3;0.0;Crédito Black;6187;25657.7
932;Ricardo Nascimento;997.598.848-41;ricardo.nascimento@email.com;Corrente;0009;35702-3;1879.56;Crédito Black;2273;19785.2
933;João Almeida;671.116.685-75;joão.almeida@email.com;Corrente;0004;81458-0;2634.07;Crédito Infinite;6894;11973.0
934;Lucas Almeida;848.553.353-13;lucas.almeida@email.com;Universitária;0007;45864-6;0.0;Crédito Black;5276;49833.42
935;Beatriz Santos;966.391.173-19;beatriz.santos@email.com;Poupanca;0009;25848-6;0.0;Crédito Black;9947;47965.33
936;Patrícia Almeida;337.245.877-98;patrícia.almeida@email.com;Corrente;0001;87095-8;1717.43;Crédito Black;5138;40447.69
937;Juliana Santos;350.280.682-37;juliana.santos@email.com;Poupanca;0008;90306-1;0.0;Crédito Black;9970;10207.56
938;Maria Silva;547.287.530-66;maria.silva@email.com;Poupanca;0007;80714-1;0.0;Débito;3112;0.0
939;Fernando Nascimento;518.285.269-47;fernando.nascimento@email.com;Corrente;0004;26190-6;842.42;Débito;6342;0.0
940;Patrícia Almeida;319.942.222-49;patrícia.almeida@email.com;Corrente;0009;68889-7;3455.37;Crédito Platinum;5286;13275.96
941;Lucas Costa;819.651.968-94;lucas.costa@email.com;Corrente;0003;51336-1;74.64;Crédito Infinite;8003;8388.61
942;Ricardo Almeida;124.359.426-45;ricardo.almeida@email.com;Universitária;0002;24708-0;0.0;Débito;1563;0.0
943;Beatriz Nascimento;129.885.401-99;beatriz.nascimento@email.com;Poupanca;0003;22262-0;0.0;Crédito Platinum;2831;7744.39
944;Lucas Almeida;339.964.286-75;lucas.almeida@email.com;Poupanca;0008;29745-4;0.0;Débito;4189;0.0
945;Ricardo Oliveira;655.645.883-46;ricardo.oliveira@email.com;Poupanca;0010;76779-0;0.0;Crédito Black;9029;24264.2
946;Lucas Nascimento;188.739.737-72;lucas.nascimento@email.com;Corrente;0002;99947-8;4675.87;Crédito Infinite;7250;36703.17
947;Maria Almeida;534.490.413-42;maria.almeida@email.com;Corrente;0008;82217-5;1070.67;Crédito Infinite;5958;25772.45
948;Fernando Oliveira;758.150.255-28;fernando.oliveira@email.com;Universitária;0005;63130-3;0.0;Crédito Infinite;8854;11345.69
949;Beatriz Santos;667.630.748-18;beatriz.santos@email.com;Universitária;0005;37278-7;0.0;Crédito Black;3549;21284.53
950;Ricardo Ferreira;441.328.995-67;ricardo.ferreira@email.com;Poupanca;0003;56700-9;0.0;Crédito Infinite;7432;36020.43
951;Patrícia Santos;437.425.509-81;patrícia.santos@email.com;Universitária;0009;84962-1;0.0;Crédito Platinum;9618;13460.17
952;Maria Oliveira;650.288.821-72;maria.oliveira@email.com;Poupanca;0007;79021-5;0.0;Débito;5377;0.0
953;Carlos Ferreira;890.608.693-14;carlos.ferreira@email.com;Universitária;0010;81633-5;0.0;Crédito Black;4038;21380.82
954;Carlos Souza;501.819.243-64;carlos.souza@email.com;Poupanca;0006;19397-6;0.0;Débito;2553;0.0
955;Juliana Silva;566.476.598-16;juliana.silva@email.com;Corrente;0003;78388-8;64.67;Crédito Infinite;5502;3315.68
956;Carlos Souza;500.832.402-93;carlos.souza@email.com;Universitária;0003;38416-7;0.0;Crédito Infinite;1469;14630.73
957;Patrícia Ferreira;909.892.746-60;patrícia.ferreira@email.com;Universitária;0007;23022-0;0.0;Débito;6033;0.0
958;Carlos Nascimento;578.691.197-17;carlos.nascimento@email.com;Corrente;0008;24858-3;3047.54;Crédito Infinite;5552;28503.02
959;Carlos Ferreira;750.182.708-90;carlos.ferreira@email.com;Poupanca;0008;64486-8;0.0;Crédito Platinum;9199;29241.55
960;Fernando Silva;856.505.547-72;fernando.silva@email.com;Poupanca;0002;37651-0;0.0;Crédito Platinum;8960;24326.13
961;Juliana Nascimento;742.220.406-70;juliana.nascimento@email.com;Poupanca;0006;78907-9;0.0;Débito;5480;0.0
962;Patrícia Silva;400.954.427-14;patrícia.silva@email.com;Universitária;0010;23007-6;0.0;Crédito Black;8031;14942.32
963;Fernando Santos;258.842.764-91;fernando.santos@email.com;Corrente;0009;84827-9;3861.7;Crédito Infinite;9754;17698.38
964;João Costa;374.413.995-26;joão.costa@email.com;Universitária;0007;85916-8;0.0;Crédito Infinite;2129;28800.92
965;Fernando Nascimento;778.601.901-21;fernando.nascimento@email.com;Corrente;0005;34498-2;1737.85;Crédito Infinite;2531;20225.22
966;Ana Oliveira;213.260.523-57;ana.oliveira@email.com;Universitária;0008;49394-2;0.0;Débito;8876;0.0
967;Ricardo Silva;356.433.444-92;ricardo.silva@email.com;Poupanca;0003;19797-2;0.0;Crédito Black;8863;14661.66
968;Beatriz Almeida;843.993.321-87;beatriz.almeida@email.com;Poupanca;0005;97180-5;0.0;Crédito Infinite;3472;41240.79
969;Juliana Nascimento;939.643.663-85;juliana.nascimento@email.com;Universitária;0009;71834-8;0.0;Crédito Infinite;7974;39501.3
970;João Costa;363.443.964-49;joão.costa@email.com;Corrente;0004;36411-1;4087.31;Crédito Platinum;8940;2676.42
971;Lucas Santos;170.187.248-63;lucas.santos@email.com;Poupanca;0002;68482-8;0.0;Crédito Platinum;8352;27936.77
972;Carlos Souza;559.343.754-22;carlos.souza@email.com;Corrente;0009;41007-6;462.38;Crédito Black;8790;32725.6
973;Fernando Oliveira;230.319.615-79;fernando.oliveira@email.com;Corrente;0004;44541-8;904.71;Crédito Platinum;9519;24844.77
974;Juliana Oliveira;701.718.827-77;juliana.oliveira@email.com;Poupanca;0004;37693-4;0.0;Crédito Platinum;9269;30804.75
975;Juliana Souza;911.828.200-75;juliana.souza@email.com;Poupanca;0006;25343-7;0.0;Débito;2854;0.0
976;Carlos Nascimento;982.119.329-29;carlos.nascimento@email.com;Poupanca;0002;35794-7;0.0;Crédito Infinite;5850;17134.27
977;Maria Almeida;779.924.497-96;maria.almeida@email.com;Corrente;0005;47189-2;3954.57;Crédito Platinum;3663;24490.92
978;João Souza;827.933.702-60;joão.souza@email.com;Poupanca;0006;31937-1;0.0;Crédito Black;2660;9694.24
979;Patrícia Costa;879.220.936-17;patrícia.costa@email.com;Universitária;0008;68353-5;0.0;Crédito Infinite;6798;43096.43
980;Carlos Silva;784.951.837-55;carlos.silva@email.com;Universitária;0003;54041-6;0.0;Débito;2607;0.0
981;Juliana Oliveira;111.787.374-12;juliana.oliveira@email.com;Corrente;0010;71563-2;3874.7;Crédito Infinite;2569;15499.98
982;João Silva;291.257.767-80;joão.silva@email.com;Corrente;0005;21016-6;1298.64;Crédito Infinite;8375;15137.32
983;Carlos Silva;294.656.925-63;carlos.silva@email.com;Corrente;0002;64788-7;264.93;Crédito Black;7600;42807.53
984;Maria Silva;108.239.443-14;maria.silva@email.com;Universitária;0006;59170-8;0.0;Crédito Infinite;2709;4139.77
985;Maria Nascimento;741.496.448-44;maria.nascimento@email.com;Universitária;0005;81087-7;0.0;Crédito Infinite;1629;2693.98
986;Lucas Almeida;945.530.971-60;lucas.almeida@email.com;Universitária;0007;94243-8;0.0;Débito;4072;0.0
987;Maria Ferreira;538.117.874-75;maria.ferreira@email.com;Poupanca;0010;92511-5;0.0;Crédito Platinum;1333;8282.38
988;João Silva;840.282.788-29;joão.silva@email.com;Poupanca;0005;34376-1;0.0;Débito;8579;0.0
989;João Souza;940.969.944-34;joão.souza@email.com;Corrente;0001;78662-6;578.48;Crédito Black;3638;31345.46
990;João Almeida;573.351.748-91;joão.almeida@email.com;Universitária;0009;95457-0;0.0;Crédito Infinite;8198;41906.48
991;Ana Costa;106.927.696-55;ana.costa@email.com;Poupanca;0007;38065-4;0.0;Débito;9769;0.0
992;Lucas Ferreira;683.374.990-75;lucas.ferreira@email.com;Corrente;0007;98165-2;790.55;Crédito Black;6326;31745.71
993;Maria Silva;112.475.466-37;maria.silva@email.com;Corrente;0003;77481-4;4247.8;Débito;2580;0.0
994;Beatriz Santos;522.358.179-42;beatriz.santos@email.com;Corrente;0006;88996-1;3.59;Débito;4812;0.0
995;Juliana Almeida;444.695.727-72;juliana.almeida@email.com;Poupanca;0007;25129-6;0.0;Crédito Platinum;5212;21722.23
996;Carlos Almeida;923.434.586-97;carlos.almeida@email.com;Corrente;0008;51030-9;2092.47;Débito;6432;0.0
997;Patrícia Ferreira;413.516.611-56;patrícia.ferreira@email.com;Corrente;0004;38428-6;2098.77;Débito;4359;0.0
998;João Costa;751.682.289-98;joão.costa@email.com;Corrente;0006;73915-0;619.12;Crédito Black;7094;43217.76
999;Carlos Santos;868.180.483-23;carlos.santos@email.com;Universitária;0010;59429-1;0.0;Débito;4167;0.0
1000;Juliana Ferreira;809.199.203-63;juliana.ferreira@email.com;Poupanca;0008;20677-5;0.0;Crédito Black;7537;37497.8
